iso3;age_13_17_men;age_13_17_women;age_18_24_men;age_18_24_women;age_25_34_men;age_25_34_women;age_35_44_men;age_35_44_women;age_45_54_men;age_45_54_women;age_55_100_men;age_55_100_women;age_13_17_ratio;age_18_24_ratio;age_25_34_ratio;age_35_44_ratio;age_45_54_ratio;age_55_100_ratio;total_men;total_women;total_all;total_ratio;iso2;age_13_17_ratio_std;age_18_24_ratio_std;age_25_34_ratio_std;age_35_44_ratio_std;age_45_54_ratio_std;age_55_100_ratio_std;total_ratio_std;age_13_17_men_pen;age_13_17_women_pen;age_18_24_men_pen;age_18_24_women_pen;age_25_34_men_pen;age_25_34_women_pen;age_35_44_men_pen;age_35_44_women_pen;age_45_54_men_pen;age_45_54_women_pen;age_55_100_men_pen;age_55_100_women_pen;total_men_pen;total_women_pen;total_all_pen
COD;2000.0;2000.0;228669.20289855072;114133.33333333331;184750.0;79962.5;53575.0;22562.5;18495.83333333333;8033.333333333333;43658.33333333333;25704.16666666666;1.0;0.4991198284972755;0.4328146143437077;0.4211385907606159;0.4343320567695427;0.588757396449704;531148.3695652174;252395.8333333333;783544.2028985508;0.4751889449268896;CD;0.9961942354631234;0.49578473901468517;0.42631758384113444;0.4110929052266812;0.4125060221855887;0.5163619907315914;0.4606352253529799;0.0004383092833029585;0.0004366411813763803;0.035056236718734424;0.017380347172434765;0.02678611170192792;0.01141939042126465;0.012042933310135373;0.004950764441914724;0.0062601058613657445;0.0025823313673326723;0.012793894486879114;0.0066062808264548325;0.01844341891600968;0.008495688428655532;0.013392201278310508
CAF;2000.0;2000.0;2629.166666666667;2000.0;3008.333333333333;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;0.7606973058637083;0.6648199445983379;1.0;1.0;1.0;14637.5;13000.0;27637.5;0.888129803586678;CF;0.9948826339094634;0.6961108815973228;0.5403779027123399;0.7233574930602138;0.7026497553118999;0.6916876727305857;0.7445084268270965;0.007614638380823295;0.007575671488581569;0.007347776430103201;0.005114867128539168;0.010899797946127823;0.005890009954116823;0.015078748765427445;0.010907325905444392;0.022040267568848287;0.015486588614260052;0.026344444834732517;0.018222127737115436;0.011864475470627571;0.008833201967765608;0.010215509832948
COG;2000.0;2000.0;50070.83333333332;28775.0;32829.166666666664;19475.0;11300.0;6550.0;4058.333333333333;2354.166666666667;6945.833333333333;5075.0;1.0;0.5746858616959308;0.5932224901637264;0.5796460176991151;0.5800821355236141;0.7306538692261548;107204.16666666664;64229.16666666666;171433.3333333333;0.5991293870729528;CG;1.0114030868133632;0.5793431954051026;0.5950349612109981;0.5810477391728043;0.5683821126855714;0.6576616394367026;0.59239401598081;0.007373788394394446;0.007457872343599094;0.13386062187432046;0.07755124041558302;0.07904928164379163;0.047037086236670814;0.03324409402488894;0.01931640567400985;0.01682915265389171;0.009565389340126962;0.031665671297035014;0.020825297299071788;0.057605956539642934;0.03412542393893508;0.04579932557532118
CHE;2000.0;2000.0;403562.5;392316.6666666666;546458.3333333333;538991.6666666667;383480.9782608696;437666.6666666666;264833.3333333334;314354.92424242425;256354.1666666667;303787.50000000006;1.0;0.9721336017758504;0.9863362561951966;1.1412995467246785;1.1869915326963785;1.1850304754164975;1856689.3115942029;1989117.4242424243;3845806.735836627;1.071324864004584;CH;1.0603914437479065;1.0384461482819087;1.0213252451952453;1.1634810052832427;1.1955739135005543;1.0614559623206083;1.0449581923637032;0.011282097567579764;0.01196343972819065;1.2355794842905168;1.2830827563576344;0.9174613567934812;0.9370264451842646;0.6040621108424203;0.7028147919764565;0.42596813254391175;0.5092763872520474;0.18352646193555283;0.1948052572650987;0.49473560965628716;0.5169780283643886;0.5059953776376469
CIV;2000.0;2000.0;210008.3333333333;118516.66666666669;229670.8333333333;129308.33333333331;108250.0;62170.833333333336;47575.0;17587.5;31604.166666666668;14512.5;1.0;0.5643426848140947;0.563015910451552;0.5743264049268668;0.3696794534944824;0.4591957811470006;629108.3333333334;344095.8333333333;973204.1666666667;0.5469579961055991;CI;1.0522787719783857;0.6161708306125574;0.5474421774026417;0.5866456655798172;0.4364450356173387;0.4807079369209165;0.5731293653030557;0.0014296007411050242;0.001504338512269385;0.10526606864545655;0.06486188095258945;0.10534175440527707;0.05766851940303921;0.05881183256040369;0.034501706656366794;0.040656902743048375;0.017744503365780425;0.031393703279878366;0.015091202335977738;0.06558855837646681;0.037590728833446836;0.05191673484754362
COK;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;CK;1.0502008032128516;0.9868204283360791;0.830607476635514;0.900763358778626;0.9129129129129129;0.9539438856537854;0.9318418314255984;3.8240917782026767;4.016064257028113;3.33889816360601;3.2948929159802307;2.8129395218002813;2.336448598130841;2.4213075060532687;2.1810250817884405;2.192982456140351;2.002002002002002;1.6648168701442838;1.588141874007411;2.419504932067746;2.2545959070412764;2.3341413053236377
CHL;2000.0;2058.333333333333;1369608.3333333333;1500537.5;1988037.5;2003975.0;1247742.2101449275;1436083.3333333335;671420.8333333334;938711.231884058;607766.6666666666;1017516.6666666667;1.0291666666666666;1.0955960645683378;1.0080166998861944;1.1509455411999967;1.3980966709414355;1.674189656118028;5886575.543478261;6898882.065217391;12785457.608695652;1.1719686622998773;CL;1.0718291762392718;1.1277179477849228;1.0324484815075352;1.170914314730357;1.395965574656797;1.487339626009811;1.1466010067883936;0.004077596664525928;0.004370487073974828;1.444189149385921;1.6286380237587441;1.2187763422073046;1.2583237838092396;0.8530707389234645;0.9988727396830874;0.5210972920183421;0.7274338807044858;0.26553491384351047;0.39494059944855425;0.7258434106469142;0.8322527854184734;0.7796302147571523
CMR;2000.0;2000.0;146199.99999999997;90137.5;134912.5;88954.16666666666;53273.106060606064;33304.166666666664;16815.217391304348;8992.028985507246;15445.833333333334;10883.333333333332;1.0;0.6165355677154584;0.6593471076932579;0.6251590930098619;0.5347554406377936;0.7046128945238737;368646.6567852437;234271.1956521739;602917.8524374176;0.6354898148137806;CM;1.0044684910225108;0.6168788189111651;0.6546686635569934;0.6176829848196058;0.5204015943018306;0.6164377181809818;0.6226220768110995;0.0015814477205012556;0.0015885144054428857;0.08006926922826257;0.04939303623261072;0.06585984039865676;0.04311637369586551;0.036291411188715275;0.02241658718636129;0.01841651494966256;0.009583983741287893;0.01809298123132621;0.011153196065330058;0.04402418190711449;0.027410427568917258;0.03563234351974588
CHN;2233.333333333333;2000.0;631325.0;779108.3333333333;949250.3623188406;813045.8333333334;321516.30434782605;183820.8333333333;56979.16666666666;26784.057971014496;21154.166666666668;11233.695652173912;0.8955223880597016;1.2340843992132946;0.8565135875715811;0.5717309848600101;0.4700675621969638;0.5310393847787549;1982458.3333333333;1815992.753623188;3798451.0869565215;0.916030729669739;CN;1.0505230950573214;1.4401511973248242;0.9598428067605514;0.607237624300072;0.48066108697298005;0.4760146676126392;0.9364560899762505;6.221189913252377e-05;6.535503682609277e-05;0.010484395600687323;0.01509911487755697;0.008830190750827234;0.008475595074505073;0.002989463316341175;0.0018153146021472294;0.0004995811818244119;0.00024012923388696788;0.00011620658116766428;5.53160371089269e-05;0.0032646059962578005;0.003057160166568602;0.0031620267213491376
COL;2208.695652173913;8620.833333333332;2464166.6666666665;2913900.0;3245833.333333333;3722644.927536232;1762242.2101449275;2271829.166666667;887229.1666666667;1325657.971014493;830216.6666666666;1385467.9347826086;3.903133202099737;1.182509299966182;1.1468995925657195;1.2891696462541495;1.4941550850892442;1.6688028443771008;9191896.739130436;11628120.833333332;20820017.57246377;1.2650404114998104;CO;4.065207063815325;1.2112788606842757;1.1492087967324287;1.2660686973895512;1.4132476315287952;1.4247600240563496;1.2127251493841071;0.0013701390440297148;0.005569898920198773;0.7977998100389279;0.9663580449580842;0.7263762489475469;0.8347579750280257;0.47073803827117233;0.595986694925696;0.29392035744558304;0.4153822490180672;0.17948709633599574;0.2557260396934776;0.44714352194423007;0.5422621944459523;0.4957070206474602
CRI;2000.0;2000.0;327429.1666666666;366412.5;394270.83333333326;410562.5;247341.66666666663;293112.5;120058.33333333331;153045.28985507248;92716.84782608696;136475.0;1.0;1.1190588295178348;1.041321003963012;1.185051042754624;1.2747577415567917;1.471954700789571;1183816.847826087;1361607.7898550725;2545424.637681159;1.1501845005462408;CR;1.0437585162488263;1.1653764661731507;1.0708278161167808;1.1785640439734546;1.1862588972042432;1.2731222316556767;1.1077343016073622;0.013528230034023498;0.014120205307785174;1.2061916497517715;1.4056673623152822;0.9512467087115197;1.0186214356778323;0.6406620181382401;0.7550612189171992;0.4039484722465221;0.4791874692144981;0.17554789168010074;0.22349392361821882;0.5788226899499989;0.6411817482062565;0.6105884125289494
CPV;2000.0;2000.0;22495.83333333333;21273.55072463768;22028.260869565216;22686.95652173913;12591.304347826088;14691.304347826086;5030.434782608696;5945.833333333334;4204.347826086956;4306.521739130435;1.0;0.9456662666999524;1.029902299417744;1.166781767955801;1.1819720541630654;1.0243019648397107;68350.18115942029;70904.16666666667;139254.34782608697;1.0373661849013898;CV;1.080010775862069;1.0742241164755788;1.112883470789858;1.2895633900280046;1.274421224346587;0.7993063731586125;1.0664821227609298;0.09977550511349463;0.10775862068965517;0.7082847937197609;0.7608566067466982;0.4539850144174852;0.5052324185315146;0.31631674490845824;0.4079104938867749;0.19556174562098885;0.24922803928965642;0.12941233150969453;0.10344010134101397;0.34460249141354854;0.36751239655142626;0.35589891464082035
CUW;2000.0;2000.0;5220.833333333333;5980.615942028985;8378.260869565216;9834.782608695652;6226.086956521739;8578.260869565218;4304.347826086957;6226.08695652174;5021.739130434782;8173.007246376812;1.0;1.145528991290468;1.1738453554748316;1.3777932960893855;1.4464646464646465;1.6275252525252528;31151.268115942024;40792.75362318841;71944.02173913043;1.3095053938530432;CW;1.0298799902032818;1.3067117237115338;1.3806977605226887;1.3431168918092526;1.193675835655671;1.1014564840322423;1.1609860238627037;0.4756242568370987;0.48983590497183443;0.5513605801386982;0.7204693340596295;0.5102473123973944;0.7044973215398032;0.550493983777342;0.7393777684507169;0.398403167908826;0.47556423438143447;0.22373531434327384;0.24643471269039088;0.4172808609961023;0.4844572476418703;0.452888287122491
CXR;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;CX;;;;;;;;;;;;;;;;;;;;;;
CYP;2000.0;2000.0;108400.0;102770.83333333331;141387.5;117983.33333333331;84573.00724637682;93420.83333333334;47520.83333333333;61445.833333333336;41925.0;54208.333333333336;1.0;0.948070418204182;0.8344679220817492;1.1046176123450495;1.2930293730819815;1.292983502285828;425806.3405797101;431829.1666666666;857635.5072463767;1.0141445194985983;CY;1.0628542191435766;0.9891719549768317;0.9319611511330868;1.211258251721082;1.2241392667673714;1.1626563294289567;1.021502595225336;0.07406035919274208;0.0787153652392947;2.067084914475315;2.044702425954664;1.216937934121171;1.1341388779410868;0.6691749528925878;0.8105436835362133;0.5432256122421761;0.6649838026593942;0.26070977731622835;0.30311587274072666;0.7466317739512331;0.7626862947688811;0.754630018923374
CZE;2000.0;2000.0;506066.6666666666;578058.3333333334;556741.6666666666;573712.5;313662.5;407875.0;210684.6014492754;324674.6376811594;127666.66666666666;199804.1666666667;1.0;1.142257278355948;1.0304824200332292;1.300362650938509;1.541045883029702;1.5650456919060054;1716822.1014492754;2086124.63768116;3802946.739130435;1.215108214135951;CZ;1.0449965772059469;1.1928300906735079;1.095537880681633;1.3937732749741267;1.6187092636599631;1.2803201348064126;1.1669579813861988;0.00839849163090309;0.008776395007986519;1.3118045996974086;1.5647599996029846;0.8171371176851617;0.8952046661351001;0.390831372920384;0.5447303225978778;0.24735352472163402;0.4003934418658527;0.08146786805183313;0.10430495180651402;0.3792710749106567;0.4425934079759138;0.41157222892160994
DEU;2000.0;2000.0;3574579.1666666665;3624916.6666666665;4658333.333333333;4566666.666666666;2981923.188405797;3500000.0;1832262.5;2309679.166666667;1797266.666666667;2197429.1666666665;1.0;1.014082077260843;0.9803220035778176;1.1737391538482849;1.2605612823853936;1.2226505990578282;14846364.855072465;16200691.666666666;31047056.521739133;1.0912227892022657;DE;1.0602212409990475;1.099313273555056;1.0582728480582164;1.2089894923770688;1.269951906141289;1.061322762677688;1.051589023301052;0.0012734141059900764;0.0013501006837584914;1.163376175568654;1.278914871940339;0.8617620780657163;0.9119794087031725;0.5457745289884383;0.6598356707540659;0.33333202954659696;0.42331564630064517;0.11963501535265739;0.12697136500707;0.4120311600432643;0.4332874451594957;0.42285588230644566
DJI;2000.0;2000.0;7508.333333333333;5025.0;7766.666666666666;5016.666666666666;2608.333333333333;2012.5;2000.0;2000.0;3000.0;3000.0;1.0;0.6692563817980023;0.6459227467811158;0.7715654952076678;1.0;1.0;24883.33333333333;19054.166666666664;43937.5;0.7657401205626255;DJ;1.0161586967945349;0.6747392197628376;0.6432601032256025;0.751367232389121;0.9455488331892825;0.8639311773714079;0.7414401133556647;0.043094160741219564;0.04379050621825188;0.09503377337873015;0.06412301410068269;0.08350266814319453;0.05371393492940454;0.03534135457879428;0.026554335778751253;0.035156799324989454;0.03324247058041353;0.05213492518638236;0.04504098729844158;0.06118907629495019;0.04536803566425629;0.05315101602363262
DNK;2000.0;2000.0;271770.8333333333;299191.6666666666;334680.2536231884;395245.4710144927;192317.9347826087;268783.3333333333;167600.0;251256.52173913043;193120.8333333333;362093.115942029;1.0;1.1008968953622076;1.1809644182339296;1.3975988960008288;1.4991439244578189;1.8749562628338683;1161489.8550724636;1578570.108695652;2740059.963768116;1.35909074177593;DK;1.0483964799882175;1.1426163501883146;1.227757093922256;1.4224492872465953;1.4972342412541328;1.7035720430431018;1.3282435305371725;0.014048199372045487;0.014728082771825178;1.0363399824334611;1.1841390082823435;0.8157739917349892;1.0015723053899086;0.5516042781415529;0.7846291122846247;0.4336093841763621;0.6492148173179673;0.20364672142355247;0.34692686127455064;0.46490147527853853;0.6175023768759061;0.542077759109104
DMA;2000.0;2000.0;3850.0;4141.666666666666;4250.0;4079.166666666666;2116.666666666667;2154.166666666667;2000.0;2000.0;3000.0;3000.0;1.0;1.0757575757575757;0.9598039215686271;1.0177165354330708;1.0;1.0;17216.666666666668;17375.0;34591.66666666667;1.00919651500484;DM;0.9410127991096272;1.0808721125678333;0.9678544670431077;1.0637225934315815;1.040158767219239;0.9750176761725194;1.0135775004912408;1.1827321111768185;1.1129660545353366;1.2145110410094637;1.3127311146328577;0.7855822550831792;0.7603292948120534;0.4443977885086431;0.47271596810767325;0.4489337822671156;0.46696240952603313;0.36258158085569253;0.3535234503888758;0.6201299091116474;0.6285497232572441;0.6243306982396613
DOM;2000.0;2062.5;621833.3333333333;694612.5;823725.0;918229.1666666667;420034.7826086957;510370.8333333333;214308.3333333333;275930.9782608696;178020.8333333333;231687.5;1.03125;1.117039667649424;1.1147278116685384;1.2150680240421772;1.2875419913405275;1.3014628437682856;2259922.282608696;2632893.4782608696;4892815.7608695645;1.1650371778367716;DO;1.0753446411012784;1.1580913053614377;1.136558181370344;1.2130789214089115;1.2432649337487287;1.09732275564742;1.1334467946511413;0.005029143888835803;0.005408062930186824;0.8999894828353117;1.042269994988311;0.9028043406067687;1.0260896594932816;0.5640761367324105;0.6842688715398583;0.3600810080756045;0.4476760906492921;0.21823365839805003;0.239472759408366;0.543699231266739;0.6162541509335749;0.5804752888153711
DZA;2429.166666666667;2416.666666666667;2327083.333333333;2240058.333333333;2299425.0;1791283.3333333335;1068654.1666666667;819908.3333333334;431983.3333333333;367034.05797101447;288283.3333333333;252879.16666666663;0.9948542024013722;0.9626034019695612;0.7790135939782048;0.7672344888625491;0.8496486545877877;0.8771896860727293;6417858.333333333;5473579.891304348;11891438.22463768;0.8528670480112417;DZ;1.0409372441782916;0.9982498696534835;0.8318433785881787;0.8115483125086377;0.8910366530820855;0.8696014072295969;0.8882510183686534;0.0016194951886270216;0.001685792858609414;1.1260313116141751;1.1240606100445913;0.6516678508259688;0.5420855867483712;0.29089734715030235;0.23607725119306724;0.16217142907197699;0.1445006873858332;0.09118478221560937;0.07929441493261823;0.38675727440222796;0.34353754284926374;0.3655865763449416
ECU;2000.0;2000.0;974958.3333333334;1085129.1666666665;1049226.6304347827;1132187.5;534529.1666666667;659483.3333333333;269116.6666666666;364438.2575757576;213120.8333333333;312991.30434782605;1.0;1.113000555579298;1.0790685893388348;1.2337649177235417;1.3542017374463031;1.468609611986124;3042951.630434783;3556229.561923584;6599181.192358367;1.1686776504611949;EC;1.0412505069863118;1.1509416201380838;1.0972701489840488;1.2292139571604366;1.3167922544194044;1.2812811489995257;1.145608712052039;0.0031037538350758326;0.0032317852543334202;0.8749553155433106;1.0070224884198464;0.6978593385102443;0.7657402203370457;0.42696989860051515;0.5248373586471294;0.2822983036576573;0.3717282196921402;0.16226428550037636;0.2079061701675093;0.4487595767280148;0.5141028807163992;0.4817569016120394
EST;2000.0;2000.0;50933.333333333336;64862.5;66340.03623188406;76844.92753623187;49580.79710144928;73437.49999999999;22770.83333333333;42837.5;13279.166666666666;35141.666666666664;1.0;1.2734784031413613;1.1583491945592124;1.4811682000540762;1.8812442817932296;2.6463759021022906;204904.1666666667;295124.09420289856;500028.2608695653;1.440303040215866;EE;1.0650584549038105;1.3275188427325975;1.261484048659415;1.6028283453118088;1.9163329617348859;1.7320844305224523;1.2667240056407323;0.06326711375427053;0.06738317442134699;1.087250423373038;1.4433454237967023;0.7457372073863697;0.9407355916097235;0.48254286758459236;0.7734333859926276;0.24311449914409455;0.46588832818549614;0.07363528652837004;0.12754253333284946;0.37654716881735845;0.4769813379970013;0.42998425561425824
EGY;6937.5;3270.833333333333;4283333.333333333;3880366.6666666665;3600905.797101449;2900000.0;1673920.8333333335;1425375.0;689579.1666666666;611661.7424242424;471187.5;448512.5;0.4714714714714714;0.9059221789883268;0.8053529204608342;0.8515187645771778;0.8870072821093674;0.9518769067515586;10725864.13043478;9269186.742424242;19995050.872859024;0.8641902069337987;EG;0.49319520800420996;0.9458575861142847;0.8396549694295011;0.8731454860817217;0.9187764529582179;0.8259528182697966;0.8705544106902589;0.0015828012079254364;0.0007806299709721004;0.6214736809523395;0.587825595699139;0.4071287263797767;0.34184765830228314;0.2189702669488037;0.19119290017245757;0.12418197723393697;0.11409547656433477;0.07657003614097581;0.06324323714565915;0.27173986019318297;0.23656433385152978;0.25421662070342294
ESH;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;EH;1.0456127032327451;1.110364610855288;1.2835140997830803;1.404265485188081;1.5749831159136956;1.170122488191498;1.2894633162949432;0.12100677637947722;0.12652622255962548;0.06798558705554422;0.07548878991469767;0.037556569582934296;0.048204386599180526;0.0309319805747162;0.04343671270958214;0.04513755670405561;0.07109088970248463;0.0684181718664477;0.08005764150188134;0.051584435785313514;0.06651623763693391;0.058106401761070944
ERI;2000.0;2000.0;3862.5;3066.6666666666665;3520.833333333333;2683.333333333333;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;0.7939590075512405;0.7621301775147928;1.0;1.0;1.0;16383.333333333332;14750.0;31133.33333333333;0.9003051881993896;ER;1.0136530996940532;0.8038276431710635;0.766615037499333;0.9436475213958438;0.864245810055866;0.7806903904799029;0.8537752486822664;0.011586411456643648;0.011744601887357523;0.015237828476296053;0.012248587751145975;0.014618608294650243;0.011206844945991359;0.01350621285791464;0.012745104286815826;0.01770992907173407;0.01530573199663274;0.022027563824866182;0.017196707403755764;0.015395742630795682;0.013144503993255756;0.01424026436273216
ESP;2000.0;2000.0;2642556.5217391304;2868719.3840579707;3152173.9130434785;3167786.5612648223;2191399.275362319;2721739.1304347822;1861121.739130435;2525200.0;1584656.5217391304;2443047.579051384;1.0;1.085584872247121;1.0049529780564264;1.242009688072375;1.3568161323932737;1.5416890319993035;11433907.971014494;13728492.654808955;25162400.625823453;1.2006824516701853;ES;1.0582757966692629;1.1533781568489454;1.0302740628933291;1.2592238888596479;1.3861095832184536;1.3033125364308566;1.142803413718799;0.0019065449782558546;0.0020176504057494967;1.5010508674889447;1.73127928288091;1.1752646951409582;1.2108447324379648;0.6433063489497226;0.8100667224525714;0.4704578231261116;0.6521060971351955;0.20784261418267758;0.2708838846688455;0.5583415711115288;0.6380746534873728;0.5991927297381497
ETH;2417.391304347826;2000.0;271229.1666666666;189300.0;313058.3333333333;204700.0;106687.5;64029.16666666666;24387.681159420288;13142.424242424244;15908.333333333334;9912.5;0.827338129496403;0.6979337890775023;0.6538717491415338;0.600156219488381;0.5388960170716226;0.6231011000523834;733688.4057971014;483084.0909090909;1216772.4967061924;0.658432226940064;ET;0.8510607563745466;0.7097491071881967;0.6610445928692599;0.5988186027109362;0.5038400249728878;0.5308179690075376;0.6482009174070542;0.0004057519335721616;0.00034531954748635857;0.02956385969910962;0.020982923026480162;0.031534467684385434;0.020845689351773403;0.01737617374170443;0.010405176080469907;0.0060484885300726475;0.003047470612040029;0.003652977473241796;0.0019390660831764966;0.01853382721438595;0.0120136438034288;0.015248208062669652
FIN;2000.0;2000.0;239642.9347826087;280379.1666666666;289573.2142857143;338956.52173913043;205095.10869565216;275947.82608695654;148891.30434782608;213957.60869565216;148432.42753623187;276906.52173913043;1.0;1.1699872016715689;1.1705382439298784;1.3454627360053;1.4370054022485037;1.8655392648047773;1033634.9896480328;1388147.644927536;2421782.634575569;1.342976639558438;FI;1.043958469587966;1.2406936870208998;1.247371166596101;1.4360702351072878;1.4885097913886558;1.5968462315955465;1.2978853742736984;0.0156620750683258;0.016350555918901243;1.09300726009281;1.35608720746516;0.787692832000572;0.9825453267719403;0.5508378486345614;0.7910418387946272;0.43938884597717665;0.6540345994639893;0.1582148518245434;0.2526447899184699;0.43725223584933787;0.5675032817773293;0.5034897412711054
FJI;2000.0;2000.0;50095.83333333333;56800.0;35758.333333333336;41279.710144927536;15661.41304347826;20441.666666666668;6753.079710144928;8925.0;4433.333333333333;5283.333333333333;1.0;1.1338268319055145;1.1544081140506417;1.305224925102081;1.3216192290152105;1.1917293233082706;114701.99275362316;134729.71014492755;249431.70289855072;1.1746065339450849;FJ;0.9837478971401105;1.1186841898691764;1.1592534454119956;1.3085543307179168;1.3345609902996898;1.0245248744591955;1.138620783025937;0.061074296882157146;0.0600817111271329;0.9632147000198683;1.0775330563618082;0.48842842377966883;0.5662123331037314;0.23439965641664687;0.3067246855227949;0.13845087153815253;0.18477113222781194;0.06987239094916127;0.07158600256535327;0.3403549266146494;0.3875351930487075;0.36431204004666623
FLK;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.0;1.0;1.0;1.0;1.0;13000.0;13000.0;26000.0;1.0;FK;0.8441558441558441;0.9459459459459459;0.8975409836065574;1.062043795620438;1.112540192926045;0.8999999999999999;0.9739478957915831;30.76923076923077;25.974025974025974;19.047619047619047;18.01801801801802;9.132420091324201;8.19672131147541;6.8728522336769755;7.299270072992701;5.780346820809249;6.430868167202572;6.944444444444444;6.249999999999999;8.916323731138545;8.684034736138944;8.798646362098138
FSM;2000.0;2000.0;2375.0;3450.0;2000.0;2012.5;2000.0;2000.0;2000.0;2000.0;3000.0;3000.0;1.0;1.4526315789473685;1.00625;1.0;1.0;1.0;13375.0;14462.5;27837.5;1.0813084112149534;FM;0.9938792739552553;1.4803841248203213;1.050178591677061;0.9964955318030488;0.9030193961207756;0.7918636476735504;1.0361977191805756;0.42471862391165854;0.42211903756859437;0.29881731253145444;0.4423644056930376;0.21729682746631898;0.22820047624447215;0.3516792685071215;0.35044681969511127;0.4428697962798937;0.39992001599680066;0.47132757266300085;0.3732271709380443;0.3480444456009784;0.36064286070520174;0.35447784951165784
FRO;2000.0;2000.0;2904.166666666667;3237.5;3125.0;3276.449275362319;2179.166666666667;2733.333333333333;2000.0;2158.333333333333;3000.0;3245.833333333334;1.0;1.114777618364419;1.048463768115942;1.254302103250478;1.0791666666666668;1.0819444444444446;15208.333333333334;16651.44927536232;31859.782608695656;1.0948898153662894;FO;1.0293921175684702;1.2698478899973678;1.2088210642482209;1.395012946720236;1.2390947164948456;1.081677659967945;1.1797233932936237;1.2978585334198571;1.3360053440213762;1.0979836168872086;1.3942721791559;0.8820208862545865;1.0662054264114282;0.6298169556840078;0.8786028072431157;0.5611672278338945;0.6953393470790377;0.36995930447650766;0.4001767147495173;0.6652232233983613;0.784779398405237;0.7227718377653279
FRA;2000.0;2000.0;3387533.333333333;3590595.833333333;4025000.0;4191666.6666666665;2333095.833333333;2929166.6666666665;1537429.1666666665;2136350.362318841;1427470.8333333335;2184512.5;1.0;1.0599440595910496;1.041407867494824;1.2554849332878524;1.3895601882919315;1.530337747706462;12712529.166666666;15034292.028985508;27746821.19565217;1.182635794331682;FR;1.0535030877959257;1.1154175767637426;1.0384951215388132;1.2070646188328804;1.3550323675632203;1.2558747996695943;1.0897499355476254;0.0011838753805419426;0.001247216368966513;1.1687460654040538;1.3036399041251479;1.0585300029481046;1.0992782440640723;0.5850840621506117;0.7062342704650216;0.36488493352538437;0.4944308953630499;0.13929257183480154;0.17493403074849395;0.47365289389672927;0.5161632105959069;0.49577687641245
GAB;2000.0;2000.0;30601.268115942024;25862.5;27754.166666666664;22525.0;13112.5;9312.5;4883.333333333333;2846.9202898550725;5454.166666666666;5108.333333333334;1.0;0.8451447143305373;0.8115898513736677;0.7102001906577693;0.5829870900727111;0.9365928189457604;83805.43478260869;67655.2536231884;151460.6884057971;0.8072895725520205;GA;1.0031871832736623;0.8511231917009865;0.8639026857244496;0.7968672454941654;0.6428467105084652;0.8840580357084037;0.8437786030989823;0.02118038272951592;0.0212478884910812;0.2140936944040048;0.1822201085041922;0.14126486451636983;0.1220390958541924;0.07697478103646653;0.0613386817370456;0.04499938567391571;0.028927707055378473;0.050849011454817794;0.04495347718446033;0.10220673542929982;0.08623985644784188;0.09439973200083834
GBR;5100.0;2262.5;3475037.5;4010654.1666666665;4641666.666666666;5204166.666666666;3077717.391304348;3879166.666666667;1908145.8333333333;2566666.6666666665;1857570.8333333333;2910975.0;0.4436274509803921;1.1541326292641925;1.1211849192100538;1.2604037906880925;1.345110327433918;1.5670869437459765;14965238.224637682;18573891.666666664;33539129.891304344;1.2411357165092072;GB;0.46644659088551;1.2223614956857722;1.1548865718144377;1.2373949551753596;1.2965732821631977;1.3663452020085187;1.1841775302203932;0.003061027893166525;0.0014278060253729808;1.2154467094452654;1.4857152576838648;1.0057778234260064;1.1615593025034476;0.6905942194120004;0.8545378031736746;0.441069348077053;0.5718787322978466;0.1848521396835127;0.25257183413757606;0.5350091595269558;0.6335458251739188;0.5854345531477934
GRD;2000.0;2000.0;7921.739130434782;8370.833333333332;8697.826086956522;8683.333333333334;4265.760869565218;5008.333333333333;2000.0;2062.5;3000.0;3000.0;1.0;1.0566913648005851;0.9983337498958594;1.174077377160572;1.03125;1.0;27885.32608695652;29125.0;57010.32608695651;1.0444561382993236;GD;1.043529760142138;1.1010280654215885;1.0345883813549417;1.1849898544622883;1.1022631844138397;0.9138620338736643;1.0456622330652532;0.5675368898978433;0.5922416345869115;1.296732547132883;1.4277389277389274;0.8610004045690479;0.8907810149090413;0.4732897891451479;0.5608435983575961;0.3142677561282212;0.34640577762848507;0.2386255170219536;0.2180708003198372;0.5847941885529008;0.6114971970858091;0.5981379883851784
